gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3698889938	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-9021	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Sunny Hollow Trail	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51514	-73.173212	250.0						2019-08-10T16:00:00	10	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-9021		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Doug G. Burnham			2023-03-07T15:13:02.454Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889945	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-9023	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Sunny Hollow Trail	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51514	-73.173212	250.0						2019-08-10T16:00:00	10	8	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-9023		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Doug G. Burnham			2023-03-07T15:13:02.455Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889942	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-9024	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus citrinus		SPECIES	Bombus citrinus (Smith, 1854)	Bombus citrinus		US	Sunny Hollow Trail	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51514	-73.173212	250.0						2019-08-10T16:00:00	10	8	2019	1340312	1340312	PRESERVED_SPECIMEN	VCE		19-9024		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Doug G. Burnham			2023-03-07T15:13:02.457Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889958	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-9025	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Sunny Hollow Trail	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51514	-73.173212	250.0						2019-08-10T16:00:00	10	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-9025		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Doug G. Burnham			2023-03-07T15:13:02.455Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890016	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1966	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	VYCC - Physalis	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.396665	-72.958238	250.0						2019-07-15T14:05:00	15	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-1966		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.474Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890069	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:21-1125	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus sandersoni		SPECIES	Bombus sandersoni Franklin, 1913	Bombus sandersoni		US	Nichols Pond Rd	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.46772	-72.34037	200.0						2021-07-16T00:00:00	16	7	2021	1340339	1340339	PRESERVED_SPECIMEN	VCE		21-1125		Spencer Hardy	2021-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.490Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890070	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:21-1126	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Nichols Pond Rd	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.46772	-72.34037	200.0						2021-07-16T00:00:00	16	7	2021	1340472	1340472	PRESERVED_SPECIMEN	VCE		21-1126		Spencer Hardy	2021-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.579Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890123	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3853	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	H4 Upper Beaver Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.699122	-73.145877	250.0						2019-08-09T09:09:00	9	8	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-3853		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.507Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890161	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3852	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	H4 Upper Beaver Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.699122	-73.145877	250.0						2019-08-09T09:09:00	9	8	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-3852		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.508Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890126	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3855	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	H4 Lower Beaver Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.347766	-72.890587	250.0						2019-08-09T10:19:00	9	8	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-3855		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.506Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890130	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3857	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	H4 Lower Beaver Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.347766	-72.890587	250.0						2019-08-09T10:19:00	9	8	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-3857		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.506Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890132	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3856	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	H4 Lower Beaver Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.347766	-72.890587	250.0						2019-08-09T10:19:00	9	8	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-3856		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.509Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890146	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1203	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Duxbury rd. powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.375639	-72.9133	250.0						2019-06-09T15:09:00	9	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1203		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.513Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890147	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3865	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby, 1837	Bombus borealis		US	Duxbury rd. powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.375639	-72.9133	250.0						2019-08-13T12:58:00	13	8	2019	1340373	1340373	PRESERVED_SPECIMEN	VCE		19-3865		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.512Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890178	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3816	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	CJ sandplain forest	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.513305	-73.160426	250.0						2019-07-18T11:20:00	18	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-3816		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.523Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890269	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1236	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-06-10T12:25:00	10	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1236		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.596Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890357	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1325	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	MANS Saddle	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.531904	-72.817176	250.0						2019-06-19T12:25:00	19	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1325		Sam Droege	2020-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.621Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890420	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-3916	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Icf	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.495461	-73.20716	250.0						2019-08-19T14:35:00	19	8	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-3916		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.672Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890474	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1354	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Gma	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.347145	-72.996472	250.0						2019-06-18T16:45:00	18	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1354		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.687Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890593	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-5116	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	North Springfield Bog	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	43.3246	-72.5144	100.0						2020-05-14T00:00:00	14	5	2020	1340350	1340350	PRESERVED_SPECIMEN	VCE		20-5116		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		S. Hindinger			2023-03-07T15:13:02.735Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890700	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1492	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Icf	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.495461	-73.20716	250.0						2019-06-24T15:30:00	24	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1492		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.751Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890652	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1480	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Icf	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.495461	-73.20716	250.0						2019-06-24T15:30:00	24	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1480		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.771Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890650	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1481	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Icf	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.495461	-73.20716	250.0						2019-06-24T15:30:00	24	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1481		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.776Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890678	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1555	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	MANS Saddle	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.531904	-72.817176	250.0						2019-06-26T11:40:00	26	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1555		Sam Droege	2020-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.830Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890709	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1537	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	MANS Saddle	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.531904	-72.817176	250.0						2019-06-26T11:40:00	26	6	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1537		Sam Droege	2020-01-01T00:00:00	CC_BY_4_0		Nathaniel Sharp			2023-03-07T15:13:02.833Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890750	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1595	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1595		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.849Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890777	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1582	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-1582		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.850Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890775	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1583	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-1583		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.849Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890779	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1584	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1584		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.858Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890778	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1585	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1585		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.850Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890780	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1586	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1586		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.864Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890787	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1587	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1587		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.851Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890788	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1588	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1588		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.851Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698890782	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1589	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1589		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.850Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891144	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7064	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Delta Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.535798	-73.277401	250.0						2019-07-01T11:50:00	1	7	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-7064		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer Hardy;Nathaniel Sharp			2023-03-07T15:13:03.076Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891678	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-8485	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Mud Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.414325	-73.077287	250.0						2019-07-26T14:00:00	26	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-8485		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Ray Gonda			2023-03-07T15:13:03.315Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891680	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-8484	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Mud Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.414325	-73.077287	250.0						2019-07-26T14:00:00	26	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-8484		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Ray Gonda			2023-03-07T15:13:03.313Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
